time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1718606829248037627,67,1718606829248037843,2.7875297857935517,-24.251454810903837,2.4351194114389743,0.012492697236756976,-0.04124471396915782,-0.30369089941954025,0.9517954841745698
1718606829267574016,68,1718606829267574285,2.791453631483428,-24.239053445743664,2.431618511877436,0.012358048674871669,-0.04128780875543882,-0.3036809798778155,0.9517985385267062
1718606829285630455,69,1718606829285630671,2.795875473139253,-24.22774811912752,2.426948935390426,0.012271139661204385,-0.04131238125638866,-0.30361461368374004,0.9518197689920164
1718606829299256606,70,1718606829299256828,2.7997373480006233,-24.21783113989285,2.422462101527734,0.012334088819081457,-0.04130400040953252,-0.30362946542205166,0.9518145814866946
1718606829309805790,71,1718606829309805971,2.803121324674563,-24.209116986058774,2.418139037809436,0.012470169295202973,-0.04127892271089193,-0.3036575164217652,0.9518049475276658
1718606829320470137,72,1718606829320470348,2.8060858341606276,-24.201453755114507,2.4139640234487536,0.012545644217854623,-0.04125222907405173,-0.3036818185059253,0.9517973594817938
1718606829335938368,73,1718606829335938628,2.8220818726072228,-24.19478315826248,2.4105402811534637,0.012570151111071735,-0.04123209478395027,-0.30368841384036616,0.951795804235286
1718606829346291898,74,1718606829346292123,2.8359927550340487,-24.188912408042917,2.407155556274656,0.012512984912152986,-0.04123025900362251,-0.30369899946579293,0.9517932594185351
1718606829382363854,75,1718606829382364249,2.848090219066726,-24.209621875462354,2.4091546853916395,0.012368540645339137,-0.041243494776660325,-0.30368212763497,0.9517999572893507
1718606829383765248,76,1718606829383765448,2.8586106693305813,-24.227522284299,2.410490130058515,0.012272813008052942,-0.041262223142019896,-0.3036625298843359,0.951806637372577
1718606829421831251,77,1718606829421831489,2.867769315808694,-24.242967502211293,2.4112556398444087,0.012479674984345334,-0.04119892039896453,-0.3036824162382245,0.9518003449978145
1718606829422498378,78,1718606829422498557,2.875741865300822,-24.256288448206348,2.4115345897418377,0.012550376568830991,-0.04117552327939422,-0.3037101154588315,0.9517915896343231
1718606829461034196,79,1718606829461034704,2.883161461947875,-24.267772656656327,2.4126159119713932,0.01255613325036073,-0.04114524097638613,-0.3037389683875832,0.9517836160313126
1718606829485893978,80,1718606829485894178,2.8896169836173233,-24.277666186258713,2.4131747414257014,0.012395055897665463,-0.04115883611271809,-0.30371635988284257,0.9517923542131738
1718606829486499179,81,1718606829486499438,2.89568405105943,-24.286146927464173,2.413332587100057,0.012252691214798949,-0.041174580050832264,-0.30361185182343375,0.9518268587027673
1718606829498542107,82,1718606829498542340,2.9009649155125015,-24.293408014579832,2.4130945750971025,0.012309909506739315,-0.04116274691513389,-0.3036154734725935,0.9518254769979366
1718606829509998018,83,1718606829509998242,2.9055657847352165,-24.299611303371726,2.4125216637194575,0.012439704059242145,-0.04113248962410684,-0.30366607424206293,0.9518089553133313
1718606829520504993,84,1718606829520505196,2.9095741831970576,-24.304902580243628,2.411660056032638,0.012517404218819122,-0.041116817065367336,-0.3037027589569458,0.9517969090872145
1718606829536215617,85,1718606829536215832,2.902731107998011,-24.28438319879242,2.3970405698524577,0.012543822180382542,-0.04110585747974332,-0.3037446030265196,0.9517836819037317
1718606829546127012,86,1718606829546127239,2.8967940632614257,-24.26648185139988,2.3839926281197323,0.012491618774881535,-0.0411083199520464,-0.3037619185853433,0.951778736003518
1718606829556410074,87,1718606829556410279,2.8916430653270564,-24.250855035499697,2.3723148323692507,0.012402245033833284,-0.04112238500032423,-0.30373663176220433,0.9517873671654593
1718606829581205649,88,1718606829581205937,2.887175481939904,-24.237202903621977,2.3618383219898456,0.012310757634924589,-0.04114531153202307,-0.3037159593357621,0.951794160851045
1718606829598639831,89,1718606829598640074,2.8832440631614333,-24.22532180269259,2.3524818271311867,0.012259838940204836,-0.04116842468676377,-0.3036624749008111,0.9518108837868395
1718606829612871587,90,1718606829612871765,2.8798428822591826,-24.214907095855786,2.3440290448781322,0.012482217455117841,-0.041149731534554264,-0.3037031874872524,0.9517958120059786
1718606829638751641,91,1718606829638751871,2.869017243069954,-24.201912679553594,2.3382718968894283,0.012574557233734702,-0.04115093133032143,-0.3037606482269078,0.9517762079132844
1718606829660120711,92,1718606829660120946,2.859623576143741,-24.1905549544919,2.3329528169653395,0.012397751164380664,-0.04120857997761934,-0.30377468349785747,0.9517715536661467
1718606829684870125,93,1718606829684870371,2.851307195261243,-24.18243575173635,2.3339001735670033,0.012314664404508372,-0.04123429710703551,-0.3037646531602834,0.9517747198119447
1718606829686048979,94,1718606829686049193,2.8440939902646907,-24.175294146835867,2.3344154671907433,0.012291501401721394,-0.04126914320048268,-0.3037423888399455,0.9517806144456782
